응답자ID,답변 ID,시작일시,종료일시,D1,점포,고객기대수준,낮은 기대수준 이유,과거 부정적 쇼핑 요소,고객인지품질,고객인지가치,직원 서비스,정보 제공,상품 준비,신속 결제,매장 환경,인도 만족도,인도 불만족 이유,실 대기시간,적정 대기시간,불만 제기 유무,불만 항목,불만 처리 과정 만족도,재이용의향률,제공받고 싶은 서비스,추가 의견
500.0,646-77-63443,2024-05-11 10:14:35,2024-05-11 10:15:38,0124050107300011,부산점,5.0,,,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,,,,불만을 제기한 경험이 없다.,,,예.,,
501.0,397-33-31126,2024-05-11 14:02:59,2024-05-11 14:05:00,0124032320100002,부산점,6.0,,,6.0,6.0,6.0,5.0,6.0,7.0,7.0,7.0,,,,불만을 제기한 경험이 없다.,,,예.,,
502.0,226-35-33719,2024-05-11 14:44:10,2024-05-11 14:45:20,0124032320100003,부산점,7.0,,,7.0,7.0,6.0,6.0,7.0,7.0,7.0,7.0,,,,불만을 제기한 경험이 없다.,,,예.,,
503.0,638-17-67718,2024-05-11 14:59:37,2024-05-11 15:01:10,0524042002400025,인천공항점,4.0,과거 부정적 쇼핑 경험,"직원 불친절, 상품 품절",4.0,5.0,3.0,3.0,5.0,4.0,4.0,,,,,불만을 제기한 경험이 없다.,,,예.,,인천공항 직원 불친절하고 다른 고객 험담을 자기들끼리 하고있었음
504.0,260-19-84496,2024-05-11 16:02:53,2024-05-11 16:03:31,0524041234000004,명동점,7.0,,,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,,,,불만을 제기한 경험이 없다.,,,예.,.,.
505.0,942-19-01734,2024-05-11 20:37:19,2024-05-11 20:39:46,0124042826400007,부산점,5.0,,,3.0,4.0,5.0,4.0,2.0,4.0,4.0,5.0,,,,불만이 있었지만 제기하지 않았다.,기타: 규모가 너무작다,,아니오.,너무 없는것이 많다,구멍가게 수준의 센텀신세계 면세점
506.0,385-68-85181,2024-05-12 04:11:08,2024-05-12 04:14:28,0524041903900007,명동점,7.0,,,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,,,,불만을 제기한 경험이 없다.,,,예.,,매우만족
507.0,423-49-02415,2024-05-12 06:11:57,2024-05-12 06:12:49,0124041412900002,부산점,7.0,,,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,,,,불만을 제기한 경험이 없다.,,,예.,,
508.0,820-74-31473,2024-05-12 14:32:08,2024-05-12 14:33:06,0524050405100001,명동점,7.0,,,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,,,,불만을 제기한 경험이 없다.,,,예.,,
509.0,662-88-74975,2024-05-12 14:39:34,2024-05-12 14:42:49,0524042705400012,명동점,7.0,,,7.0,7.0,7.0,7.0,5.0,7.0,7.0,5.0,,,,불만이 있었지만 제기하지 않았다.,인도 과정 불만 ,,예.,물건을 찾을 때 직원들의 태도가 좀 더 빠르고 친절했으면 좋겠네요.,대체적으로 면세품구입은 친절하고 기분 좋은 서비스였으나 물건을 찾을 때 직원들의 태도는 결코 기분 좋음은 아니네요.
510.0,940-98-95925,2024-05-12 14:51:24,2024-05-12 14:52:57,0524043011800006,명동점,4.0,타 면세점이 익숙함,,4.0,4.0,3.0,4.0,7.0,7.0,7.0,7.0,,,,불만이 있었지만 제기하지 않았다.,직원 불친절,,예.,,
511.0,726-67-17364,2024-05-12 15:06:30,2024-05-12 15:07:40,0524050311600001,명동점,6.0,,,6.0,4.0,7.0,7.0,6.0,7.0,7.0,6.0,,,,불만을 제기한 경험이 없다.,,,예.,,
512.0,293-74-06271,2024-05-12 16:37:46,2024-05-12 16:38:33,0124050210600002,부산점,7.0,,,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,,,,불만을 제기한 경험이 없다.,,,예.,,
513.0,690-77-25225,2024-05-12 17:05:29,2024-05-12 17:10:16,0524041239300249,명동점,6.0,,,6.0,7.0,7.0,6.0,4.0,7.0,7.0,7.0,,,,불만이 있었지만 제기하지 않았다.,직원 불친절,,예.,,
514.0,775-94-65550,2024-05-12 17:08:12,2024-05-12 17:10:43,0124041024100001,부산점,5.0,,,4.0,6.0,6.0,6.0,3.0,6.0,7.0,7.0,,,,불만을 제기한 경험이 없다.,,,예.,김해공항 출국시에도 3시간 전 주문가능하다면 더할나위없이 좋을것같습니다.,브랜드나 물건들이 다양했으면 좋겠어요
515.0,877-73-92814,2024-05-12 18:00:05,2024-05-12 18:02:59,0524041411600031,명동점,7.0,,,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,,,,불만을 제기한 경험이 없다.,,,예.,없습니다.,재입고가 너무 늦어요. 보통 여행한달 전부터 보는데 품절 상품이 많고 재입고가 늦어요.
516.0,730-43-27530,2024-05-12 19:52:40,2024-05-12 19:58:26,0124043012900002,부산점,4.0,기타: 상품종류가 많이 없음,,6.0,4.0,5.0,4.0,3.0,5.0,5.0,6.0,,,,불만을 제기한 경험이 없다.,,,예.,다양한 제품이 있으면 좋겠습니다 사고자 하는 제품이 없어서 다른 상품으로 대체하거나 사지않음,다양한 업체의 제품을 구비해 주세요 스카프도 대행업체에서 샀습니다
517.0,832-55-32752,2024-05-12 20:25:41,2024-05-12 20:38:17,0524042017700003,명동점,4.0,"과거 부정적 쇼핑 경험, 기타: 벤치 등의 휴식공간의 턱없는 부족","기타: 화장실 불결, 서서 대기",3.0,5.0,6.0,5.0,5.0,5.0,4.0,5.0,,,,불만이 있었지만 제기하지 않았다.,기타: 물건이 아니라 매장이 그냥 손님 배려가 없다는 것. 편하게 구매할 환경이 아님. 뭔 할인해 준다며 15층 가서 줄서서 뭐 하라는 등의 절차가 많음.,,예.,휴식할 수 있는 공간을 확보. 중국단체손님을 위한 것 같아 내국인이나 타국인에 대한 배려가 없다. 엘리베이터에서는 중국어만 나온다.,거리적 문제로 인하여 명동점을 이용하고 있지만 이것이 아니면 별로 가고 싶지 않은 점포.
518.0,452-77-45009,2024-05-13 13:37:11,2024-05-13 13:38:39,0524042119900006,명동점,5.0,,,7.0,6.0,7.0,7.0,6.0,7.0,6.0,7.0,,,,불만을 제기한 경험이 있다.,기타: 상품 문제,예.,예.,,
519.0,478-46-17470,2024-05-13 14:04:19,2024-05-13 14:05:23,0524040612000002,명동점,5.0,,,5.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,,,,불만을 제기한 경험이 없다.,,,예.,,
520.0,155-61-65665,2024-05-13 14:20:53,2024-05-13 14:24:55,0524042605400003,명동점,5.0,,,7.0,7.0,7.0,7.0,6.0,7.0,7.0,7.0,,,,불만을 제기한 경험이 없다.,,,예.,인터넷면세점 가격보다 약간 비쌀지라도 다양한 상품과 이용가능 서비스 제공,직원들이 미리 활용가능한 할인 기능을 알려주셔서 감사했습니다
521.0,290-83-90812,2024-05-13 14:33:34,2024-05-13 14:34:14,0524042205100017,명동점,5.0,,,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,,,,불만을 제기한 경험이 없다.,,,예.,,
522.0,510-47-03903,2024-05-13 20:49:32,2024-05-13 20:51:24,0524040639100005,명동점,6.0,,,6.0,5.0,5.0,5.0,2.0,4.0,6.0,7.0,,,,불만을 제기한 경험이 없다.,,,예.,다양한 상품 진열,아이템이 너무 없었습니다. 다양한 상품의 진열을 원합니다.
523.0,344-35-73489,2024-05-14 14:25:20,2024-05-14 14:26:44,1724050706900010,인천공항점,7.0,,,6.0,6.0,6.0,6.0,6.0,7.0,7.0,,,,,불만을 제기한 경험이 없다.,,,예.,,
524.0,651-95-88236,2024-05-14 14:30:08,2024-05-14 14:30:46,1724050760300015,인천공항점,6.0,,,7.0,5.0,7.0,7.0,7.0,7.0,7.0,,,,,불만을 제기한 경험이 없다.,,,예.,,
525.0,312-00-59283,2024-05-14 14:41:55,2024-05-14 14:43:00,1424050712400017,인천공항점,6.0,,,6.0,7.0,6.0,6.0,6.0,7.0,7.0,,,,,불만을 제기한 경험이 없다.,,,예.,,
526.0,225-97-45367,2024-05-14 14:43:45,2024-05-14 14:44:43,0124042807900003,부산점,6.0,,,7.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,,,,불만을 제기한 경험이 없다.,,,예.,,
527.0,494-60-81555,2024-05-14 15:15:53,2024-05-14 15:21:45,0124050504900004,부산점,7.0,,,2.0,6.0,4.0,4.0,1.0,6.0,6.0,6.0,,,,불만이 있었지만 제기하지 않았다.,"상품 품절 및 다양성 부족, 기타: 구입하고자 하는 품목이 전혀 입점되어 있지않다.
언제쯤 입점될지?직원이 없는 가계도 많고,언제쯤 정상화될지 궁금합니다.",,예.,,언제쯤 정상화될지 궁금합니다.코로나 전으로.
528.0,223-48-09957,2024-05-14 15:21:59,2024-05-14 15:25:28,0124043012900001,부산점,5.0,,,7.0,7.0,7.0,7.0,4.0,7.0,7.0,7.0,,,,불만을 제기한 경험이 없다.,,,예.,지금처럼만,없음
529.0,971-13-92379,2024-05-14 17:19:23,2024-05-14 17:20:27,1424050712400005,인천공항점,6.0,,,7.0,7.0,7.0,7.0,7.0,7.0,7.0,,,,,불만을 제기한 경험이 없다.,,,예.,디스카운트 쿠폰,
530.0,729-18-07504,2024-05-14 18:30:18,2024-05-14 18:32:42,0124041219700001,부산점,7.0,,,7.0,7.0,7.0,7.0,4.0,7.0,5.0,7.0,,,,불만을 제기한 경험이 없다.,,,예.,서비스는 만족,갖고시픈 상품이 구비대지 안습니다
531.0,802-45-34207,2024-05-15 07:15:29,2024-05-15 07:22:54,1424050700600062,인천공항점,4.0,타 면세점이 익숙함,,4.0,4.0,4.0,6.0,6.0,5.0,5.0,,,,,불만을 제기한 경험이 없다.,,,예.,,
532.0,775-22-53075,2024-05-15 09:16:07,2024-05-15 09:16:50,0524031626900076,명동점,5.0,,,6.0,6.0,6.0,6.0,4.0,6.0,5.0,6.0,,,,불만을 제기한 경험이 없다.,,,예.,,
533.0,743-96-56304,2024-05-15 09:26:15,2024-05-15 09:28:47,0524042805000019,명동점,5.0,,,5.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,,,,불만을 제기한 경험이 없다.,,,예.,n,상품인도장에 이용객에 비해 직원이 적었음
534.0,695-96-92844,2024-05-15 14:02:06,2024-05-15 14:03:10,0124032417500002,부산점,7.0,,,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,,,,불만을 제기한 경험이 없다.,,,예.,,
535.0,381-74-06026,2024-05-15 14:19:08,2024-05-15 14:19:40,0524050133900003,명동점,5.0,,,6.0,6.0,7.0,7.0,6.0,7.0,7.0,7.0,,,,불만을 제기한 경험이 없다.,,,예.,,
536.0,410-14-61792,2024-05-15 14:18:36,2024-05-15 14:20:37,0124050317100001,부산점,4.0,기타: 오프라인 면세점 규모 축소,,4.0,7.0,7.0,7.0,4.0,7.0,7.0,1.0,직원 불친절,,,불만을 제기한 경험이 있다.,상품 품절 및 다양성 부족,예.,아니오.,,
537.0,836-91-11843,2024-05-15 14:22:05,2024-05-15 14:23:15,0524050513800008,명동점,4.0,타 면세점이 익숙함,,4.0,2.0,3.0,5.0,2.0,5.0,5.0,5.0,,,,불만을 제기한 경험이 없다.,,,아니오.,,
538.0,153-93-77134,2024-05-15 14:32:50,2024-05-15 14:33:30,1524050806000001,인천공항점,6.0,,,7.0,7.0,7.0,7.0,3.0,7.0,7.0,,,,,불만을 제기한 경험이 없다.,,,예.,,
539.0,184-93-88913,2024-05-15 14:32:50,2024-05-15 14:33:34,1424050812800182,인천공항점,5.0,,,7.0,6.0,7.0,7.0,7.0,7.0,7.0,,,,,불만을 제기한 경험이 없다.,,,예.,,
540.0,410-89-35387,2024-05-15 14:33:24,2024-05-15 14:34:33,0524050239300028,인천공항점,5.0,,,7.0,5.0,6.0,6.0,6.0,6.0,6.0,,,,,불만을 제기한 경험이 없다.,,,예.,,
541.0,886-29-13335,2024-05-15 14:33:27,2024-05-15 14:36:57,0124042102000010,부산점,7.0,,,6.0,7.0,7.0,7.0,6.0,7.0,7.0,7.0,,,,불만을 제기한 경험이 없다.,,,예.,코로나후 없어진 상품들이 다시 입점되길..쉐르보등,다양한 제품들이 입점되길
542.0,171-09-72191,2024-05-15 14:45:49,2024-05-15 14:47:15,1424050812700039,인천공항점,6.0,,,6.0,6.0,6.0,6.0,6.0,5.0,6.0,,,,,불만을 제기한 경험이 없다.,,,예.,,
543.0,716-19-66763,2024-05-15 14:54:45,2024-05-15 14:56:18,1424050813800003,인천공항점,5.0,,,5.0,4.0,6.0,6.0,6.0,6.0,6.0,,,,,불만을 제기한 경험이 없다.,,,예.,,
544.0,937-65-99631,2024-05-15 15:00:50,2024-05-15 15:02:51,1624050813600016,명동점,7.0,,,7.0,7.0,7.0,6.0,6.0,7.0,7.0,7.0,,,,불만을 제기한 경험이 있다.,상품 품절 및 다양성 부족,예.,예.,,
545.0,629-44-92963,2024-05-15 15:20:42,2024-05-15 15:21:22,0524042803900008,명동점,7.0,,,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,,,,불만을 제기한 경험이 없다.,,,예.,,
546.0,185-46-13480,2024-05-15 16:43:51,2024-05-15 16:52:12,1724050807100029,인천공항점,6.0,,,6.0,6.0,7.0,7.0,7.0,7.0,7.0,,,,,불만을 제기한 경험이 없다.,,,예.,,
547.0,298-46-90133,2024-05-15 17:19:00,2024-05-15 17:20:58,0524050339200003,명동점,1.0,과거 부정적 쇼핑 경험,직원의 언어 구사력 미흡,1.0,3.0,2.0,2.0,2.0,1.0,1.0,5.0,,,,불만을 제기한 경험이 없다.,,,아니오.,,명동 신세계 본점에 있는 면세점 숍에 중국인 직원들 언어구사력 미흡
548.0,525-34-65251,2024-05-16 02:41:40,2024-05-16 02:42:58,0124042012900002,부산점,6.0,,,6.0,6.0,4.0,4.0,7.0,4.0,6.0,7.0,,,,불만을 제기한 경험이 없다.,,,예.,,
549.0,734-79-38128,2024-05-16 10:29:34,2024-05-16 10:29:57,1424050808900018,명동점,7.0,,,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,,,,불만을 제기한 경험이 없다.,,,예.,없다,없다
550.0,386-56-88537,2024-05-16 11:36:54,2024-05-16 11:37:43,0524042704700006,명동점,7.0,,,7.0,7.0,7.0,7.0,6.0,7.0,6.0,6.0,,,,불만을 제기한 경험이 없다.,,,예.,,
551.0,369-38-18135,2024-05-16 11:50:16,2024-05-16 11:53:24,0524041811600014,명동점,6.0,,,6.0,6.0,7.0,7.0,7.0,6.0,7.0,5.0,,,,불만을 제기한 경험이 있다.,이벤트,아니오.,예.,네이버페이 혜택 서비스에 하나카드도 참여 희망,혜택에 있어서 하나카드 제외 경우가 많은데 하나카드도 네이버페이 페이백에 참여 희망
552.0,729-82-71615,2024-05-16 14:04:28,2024-05-16 14:06:07,0524040526200006,명동점,5.0,,,6.0,4.0,5.0,5.0,4.0,5.0,6.0,6.0,,,,불만을 제기한 경험이 없다.,,,예.,롯데면세점처럼 앱으로 여권을 확인 가능하면 좋을듯.,없음
553.0,100-70-96523,2024-05-16 14:15:30,2024-05-16 14:18:07,0524042722400003,명동점,7.0,,,7.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,"직원 불친절, 인도 상품 및 과정에 대한 설명 부족",,,불만을 제기한 경험이 없다.,,,예.,,
554.0,395-78-51390,2024-05-16 14:22:34,2024-05-16 14:23:40,1724050907100030,인천공항점,7.0,,,7.0,7.0,7.0,7.0,7.0,7.0,7.0,,,,,불만을 제기한 경험이 없다.,,,예.,,
555.0,653-57-91220,2024-05-16 14:24:01,2024-05-16 14:24:58,0124042102300004,부산점,7.0,,,7.0,5.0,7.0,7.0,7.0,7.0,7.0,7.0,,,,불만을 제기한 경험이 없다.,,,예.,할인쿠폰,
556.0,658-42-80278,2024-05-16 14:27:39,2024-05-16 14:28:16,1624050915800004,인천공항점,7.0,,,7.0,7.0,7.0,7.0,7.0,7.0,7.0,,,,,불만을 제기한 경험이 없다.,,,예.,,
557.0,372-69-16480,2024-05-16 15:11:25,2024-05-16 15:14:46,0524050510100009,명동점,7.0,,,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,,,,불만을 제기한 경험이 없다.,,,예.,등급이 빨리 올랐으면 합니다.,신세계 면세점 강남점 재오픈을 희망합니다.
558.0,930-61-52144,2024-05-16 15:30:07,2024-05-16 15:32:26,1724050907900019,인천공항점,7.0,,,7.0,7.0,7.0,7.0,7.0,7.0,7.0,,,,,불만을 제기한 경험이 없다.,,,예.,,
559.0,438-79-09744,2024-05-16 18:24:03,2024-05-16 18:26:31,0524043005100003,명동점,4.0,기업이미지,,4.0,3.0,5.0,5.0,4.0,7.0,7.0,7.0,,,,불만을 제기한 경험이 없다.,,,예.,없다.,너무 비싸요.
560.0,786-79-03539,2024-05-16 20:33:37,2024-05-16 20:34:20,1724050906600015,인천공항점,6.0,,,6.0,6.0,6.0,6.0,6.0,6.0,6.0,,,,,불만을 제기한 경험이 없다.,,,예.,없음,없음
561.0,756-01-74554,2024-05-16 22:44:54,2024-05-16 22:46:59,0124050117600001,부산점,7.0,,,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,,,,불만을 제기한 경험이 없다.,,,예.,인터넷보다  저렴하게,
562.0,880-54-42109,2024-05-17 14:18:51,2024-05-17 14:21:41,0524042734200036,명동점,4.0,타 면세점이 익숙함,,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,,,,불만을 제기한 경험이 없다.,,,예.,금액 이벤트,명동 롱샴 매장 이용했는데 직원분들(특히 숏헤어하신분)이 정말 친절하셨고 완벽한 정보 제공을 해 주셔서 너무 기분좋게 쇼핑했다.
563.0,214-26-66508,2024-05-17 14:21:43,2024-05-17 14:22:35,0124050112900003,부산점,7.0,,,4.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,,,,불만을 제기한 경험이 없다.,,,아니오.,브랜드가 너무 없어요,살게없어요
564.0,723-67-01459,2024-05-17 14:22:18,2024-05-17 14:23:31,0124043025900003,부산점,5.0,,,6.0,5.0,7.0,7.0,5.0,6.0,5.0,5.0,,,,불만을 제기한 경험이 없다.,,,예.,,
565.0,527-56-71352,2024-05-17 14:24:38,2024-05-17 14:25:25,0524042509800005,명동점,5.0,,,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,,,,불만을 제기한 경험이 없다.,,,예.,,
566.0,304-00-76385,2024-05-17 14:27:12,2024-05-17 14:29:59,0524040700400005,명동점,5.0,,,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,,,,불만을 제기한 경험이 없다.,,,예.,,신세계면세점 명동점 구찌매장 서영주 직원분이 너무 친절하게 응대해주셔서 즐겁게 쇼핑할 수 있었다. 다음 출국때도 쇼핑할 일이 있으면 서영주직원분과 함께 하고 싶다.
567.0,992-12-15013,2024-05-17 14:28:02,2024-05-17 14:31:04,0524041311800012,명동점,4.0,과거 부정적 쇼핑 경험,"직원 불친절, 상품 품절",4.0,3.0,4.0,3.0,5.0,5.0,5.0,7.0,,,,불만이 있었지만 제기하지 않았다.,"상품 품절 및 다양성 부족, 결제오류, 기타: 직원이 상품에 대해 잘모름
토요일 매장 직원 없음",,예.,빨간날 주말에는 직원이 있었으면 좋겠음,제품의 설명을 좀 잘해주셨으면
568.0,427-43-00238,2024-05-17 14:31:43,2024-05-17 14:34:08,0524050535200013,명동점,4.0,타 면세점이 익숙함,,4.0,5.0,6.0,6.0,5.0,6.0,5.0,3.0,인도 시 장시간 대기,21분 ~ 30분,10분,불만을 제기한 경험이 없다.,,,예.,,브랜드 종류가 다양하면 좋겠습니다.
569.0,301-70-16777,2024-05-17 14:39:50,2024-05-17 14:41:13,1424051015300039,인천공항점,7.0,,,7.0,7.0,7.0,7.0,7.0,7.0,7.0,,,,,불만을 제기한 경험이 없다.,,,예.,,
570.0,337-88-47189,2024-05-17 15:09:38,2024-05-17 15:11:56,1524051064200041,인천공항점,7.0,,,5.0,4.0,6.0,6.0,5.0,7.0,7.0,,,,,불만을 제기한 경험이 없다.,,,예.,,
571.0,940-40-40004,2024-05-17 15:16:59,2024-05-17 15:17:51,0124042218400001,부산점,7.0,,,5.0,5.0,6.0,6.0,4.0,6.0,7.0,7.0,,,,불만을 제기한 경험이 없다.,,,예.,,
572.0,660-69-59365,2024-05-17 15:26:14,2024-05-17 15:27:15,1424051016300387,인천공항점,1.0,타 면세점이 익숙함,,1.0,4.0,1.0,4.0,4.0,4.0,4.0,,,,,불만이 있었지만 제기하지 않았다.,"직원 불친절, 이벤트",,아니오.,,
573.0,598-85-62140,2024-05-17 15:42:58,2024-05-17 15:43:43,0524042611400026,명동점,6.0,,,5.0,4.0,6.0,6.0,3.0,5.0,6.0,5.0,,,,불만을 제기한 경험이 없다.,,,예.,,
574.0,295-52-25736,2024-05-17 16:03:00,2024-05-17 16:05:23,0524050410400048,명동점,7.0,,,6.0,6.0,5.0,4.0,7.0,7.0,6.0,6.0,,,,불만을 제기한 경험이 없다.,,,예.,,직원 응대가 감동적으로 친절하지는 않았다
575.0,658-00-75956,2024-05-17 15:58:00,2024-05-17 16:13:18,1624051016500003,인천공항점,7.0,,,1.0,4.0,1.0,2.0,7.0,1.0,4.0,,,,,불만을 제기한 경험이 없다.,,,아니오.,,인천공항 2 신세계 면세점 마르지엘라 향수점 직원 진짜 불친절했어요 물건을 달라해도 갑자기 다른 손님을 응대하고 물건 조그마한거 산다고 무시당했어요 여행하는 내내 불쾌했고 심지어 계산도 옆 향수 직원이 결제해주셨어요
576.0,669-46-74797,2024-05-17 17:12:11,2024-05-17 17:13:38,0524042708200005,명동점,5.0,,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,,,불만을 제기한 경험이 없다.,,,예.,,
577.0,463-85-03675,2024-05-17 21:02:51,2024-05-17 21:03:32,0524050503900006,명동점,7.0,,,7.0,4.0,7.0,4.0,7.0,7.0,7.0,7.0,,,,불만을 제기한 경험이 없다.,,,예.,,
578.0,144-04-08256,2024-05-18 09:18:13,2024-05-18 09:21:16,0124042317100002,부산점,6.0,,,1.0,4.0,4.0,5.0,1.0,5.0,5.0,6.0,,,,불만을 제기한 경험이 없다.,,,예.,오프라인에상품준비를부탁합니다,구매할상품이없음
579.0,192-02-20113,2024-05-18 14:09:39,2024-05-18 14:10:17,0524032617200009,명동점,6.0,,,6.0,6.0,7.0,7.0,5.0,7.0,7.0,7.0,,,,불만을 제기한 경험이 없다.,,,예.,,
580.0,966-11-23607,2024-05-18 14:12:52,2024-05-18 14:13:58,0524042704300001,명동점,7.0,,,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,,,,불만이 있었지만 제기하지 않았다.,상품 품절 및 다양성 부족,,예.,,
581.0,214-72-45164,2024-05-18 14:12:50,2024-05-18 14:15:13,0524042937400028,명동점,7.0,,,2.0,1.0,1.0,2.0,7.0,5.0,6.0,5.0,,,,불만을 제기한 경험이 없다.,,,아니오.,,헤라 매장 직원 CS마인드 교육이 시급합니다
582.0,798-78-05214,2024-05-18 14:25:21,2024-05-18 14:27:03,0124042003900005,부산점,5.0,,,5.0,4.0,6.0,6.0,5.0,4.0,7.0,6.0,,,,불만을 제기한 경험이 없다.,,,예.,,
583.0,270-84-92545,2024-05-18 14:27:00,2024-05-18 14:30:07,1424051110800032,인천공항점,6.0,,,2.0,3.0,2.0,2.0,7.0,7.0,7.0,,,,,불만을 제기한 경험이 없다.,,,아니오.,향수는 사이즈가 3개가 있었으나,향수는 사이즈가 3개가 있었으나 별도설명없이 제일큰 사이즈로 결제했습니다. 향수 아래 사이즈가 적혀있었는데 제가 잘못봤을수도 있겠지만 설명은 필요했을거라 생각합니다
584.0,885-81-98625,2024-05-18 14:43:48,2024-05-18 14:44:53,0524050533400008,명동점,5.0,,,7.0,7.0,7.0,5.0,7.0,7.0,6.0,7.0,,,,불만을 제기한 경험이 없다.,,,예.,,
585.0,206-62-94573,2024-05-18 14:47:10,2024-05-18 14:51:13,0524050521600001,명동점,6.0,,,6.0,5.0,6.0,5.0,3.0,5.0,6.0,2.0,인도 시 장시간 대기,21분 ~ 30분,10분,불만을 제기한 경험이 없다.,,,예.,이벤트 할인행사 안내,
586.0,642-29-52388,2024-05-18 14:57:25,2024-05-18 15:00:38,0524041313300004,명동점,6.0,,,6.0,7.0,7.0,6.0,7.0,6.0,6.0,5.0,,,,불만이 있었지만 제기하지 않았다.,인도 과정 불만 ,,예.,,
587.0,766-20-74805,2024-05-18 14:59:30,2024-05-18 15:01:20,0124042018000001,부산점,5.0,,,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,,,,불만을 제기한 경험이 없다.,,,예.,"면세제품 할인, 이벤트 안내책자",화이팅하세요~^^
588.0,449-58-14291,2024-05-18 15:03:00,2024-05-18 15:04:56,0524050405000022,명동점,7.0,,,6.0,7.0,7.0,7.0,4.0,7.0,5.0,6.0,,,,불만을 제기한 경험이 없다.,,,예.,제품종류가 다양하지 못해요,제품종류가 다야하지 못해요
589.0,876-88-27718,2024-05-18 15:25:22,2024-05-18 15:26:22,1524050961200011,인천공항점,7.0,,,6.0,7.0,7.0,7.0,7.0,7.0,7.0,,,,,불만을 제기한 경험이 없다.,,,예.,,
